visitID,siteID,plotID,projectID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
HARVSUENC1_2016-05-27,HARVSUENC1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
HERBMIRGA1_2016-05-27,HERBMIRGA1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
GRANIANFL1_2016-05-27,GRANIANFL1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
SHEAMARMA1_2016-05-28,SHEAMARMA1,NA,nn,2016-05-28,"SMB, TMB",NA,NA,19.83,NA
WILLAMBNC1_2016-05-28,WILLAMBNC1,NA,nn,2016-05-28,AJB,4,Y,19.0,NA
IVESALINC1_2016-05-28,IVESALINC1,NA,nn,2016-05-28,AJB,NA,N,28.5,NA
NICHGLONC1_2016-05-28,NICHGLONC1,NA,nn,2016-05-28,ELB,4,Y,12.0,NA
HOOVJASPA1_2016-05-28,HOOVJASPA1,NA,nn,2016-05-28,MW,4,Y,18.0,noData
RALSJIMPA1_2016-05-28,RALSJIMPA1,NA,nn,2016-05-28,"BR,ML",4,Y,22.0,noData
GOCHJOAMD1_2016-05-28,GOCHJOAMD1,NA,nn,2016-05-28,NA,NA,NA,NA,NA
WILLAMBNC1_2016-05-28,WILLAMBNC1,NA,nn,2016-05-28,NA,NA,NA,NA,NA
SHEAMARMA1_2016-05-28,SHEAMARMA1,NA,nn,2016-05-28,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-28,SIMPEDWNC1,NA,nn,2016-05-28,NA,NA,NA,NA,NA
PIEPSUSMA1_2016-05-29,PIEPSUSMA1,NA,nn,2016-05-29,TMB,NA,Y,6.33,NA
NEWTROBNC1_2016-05-29,NEWTROBNC1,NA,nn,2016-05-29,AJB,4,Y,14.5,"Light-moderate rain, on and off. One net was in a wooded area and remained open the entire duration of banding effort. Second net was in the open, and was only open about half of the time."
AZARCARPA1_2016-05-29,AZARCARPA1,NA,nn,2016-05-29,MW,3,Y,18.0,noData
PIEPSUSMA1_2016-05-29,PIEPSUSMA1,NA,nn,2016-05-29,NA,NA,NA,NA,NA
NEWTROBNC1_2016-05-29,NEWTROBNC1,NA,nn,2016-05-29,NA,NA,NA,NA,NA
JENSKEINC1_2016-05-29,JENSKEINC1,NA,nn,2016-05-29,NA,NA,NA,NA,NA
SALITYLNC1_2016-05-29,SALITYLNC1,NA,nn,2016-05-29,NA,NA,NA,NA,NA
BOBAMICNC1_2016-05-30,BOBAMICNC1,NA,nn,2016-05-30,"KFJ,JIC,EL",NA,Y,10.5,NA
MEALRYAPA1_2016-05-30,MEALRYAPA1,NA,nn,2016-05-30,"BR, ML",4,Y,NA,noData
MEALRYAPA1_2016-05-30,MEALRYAPA1,NA,nn,2016-05-30,BJR,4,Y,22.0,noData
BOBAMICNC1_2016-05-30,BOBAMICNC1,NA,nn,2016-05-30,NA,NA,NA,NA,NA
HARVSUENC1_2016-05-30,HARVSUENC1,NA,nn,2016-05-30,NA,NA,NA,NA,NA
WARDDOUVA1_2016-05-31,WARDDOUVA1,NA,nn,2016-05-31,ERF,NA,Y,0.0,NA
DAVIALIVA1_2016-05-31,DAVIALIVA1,NA,nn,2016-05-31,ERF,NA,Y,0.0,In areas of overlap unbanded birds were counted for both DAVIALIVA1 and WILDANNVA1
WILDANNVA1_2016-05-31,WILDANNVA1,NA,nn,2016-05-31,ERF,NA,Y,0.0,In areas of overlap unbanded birds were counted for both DAVIALIVA1 and WILDANNVA1
PAGEALLMA1_2016-05-31,PAGEALLMA1,NA,nn,2016-05-31,TMB,NA,Y,7.17,NA
HARABARNC1_2016-05-31,HARABARNC1,NA,nn,2016-05-31,AJB,4,Y,18.7,NA
HAWKDIAGA1_2016-05-31,HAWKDIAGA1,NA,nn,2016-05-31,BNT,1,Y,6.3,landscaping company came during the visit; had to take nets down quickly with no warning
EWINSAMFL1_2016-05-31,EWINSAMFL1,NA,nn,2016-05-31,ZZ,0,N,0.0,neighborhood only
PALUMATFL1_2016-05-31,PALUMATFL1,NA,nn,2016-05-31,ZZ,0,N,0.0,neighborhood only
JORGJANMA1_2016-05-31,JORGJANMA1,NA,nn,2016-05-31,SMB,4,Y,18.0,NA
LYNCPATPA1_2016-05-31,LYNCPATPA1,NA,nn,2016-05-31,MW,3,Y,18.0,noData
HAWKDIAGA1_2016-05-31,HAWKDIAGA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
DAVIALIVA1_2016-05-31,DAVIALIVA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
FUISLISVA2_2016-05-31,FUISLISVA2,NA,nn,2016-05-31,NA,NA,NA,NA,NA
NEWBCARVA1_2016-05-31,NEWBCARVA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
WARDDOUVA1_2016-05-31,WARDDOUVA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
WILDANNVA1_2016-05-31,WILDANNVA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
PAGEALLMA1_2016-05-31,PAGEALLMA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
JORGJANMA1_2016-05-31,JORGJANMA1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
PERNMIKMD1_2016-05-31,PERNMIKMD1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
HARVSUENC1_2016-05-31,HARVSUENC1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
HARABARNC1_2016-05-31,HARABARNC1,NA,nn,2016-05-31,NA,NA,NA,NA,NA
CARRVIRFL1_2016-06-01,CARRVIRFL1,NA,nn,2016-06-01,ZZ,0,N,0.0,NA
LOFLKATNC1_2016-06-01,LOFLKATNC1,NA,nn,2016-06-01,"KFJ,JIC, LAI",4,Y,10.5,NA
PRITANGGA1_2016-06-01,PRITANGGA1,NA,nn,2016-06-01,BNT,4,Y,12.5,NA
BOUDLYNMA1_2016-06-01,BOUDLYNMA1,NA,nn,2016-06-01,SMB,4,Y,18.4,NA
HINTLORNC1_2016-06-01,HINTLORNC1,NA,nn,2016-06-01,ELB,4,Y,12.0,NA
LARSLIDPA1_2016-06-01,LARSLIDPA1,NA,nn,2016-06-01,MW,3,Y,13.5,noData
NORTLAUGA1_2016-06-01,NORTLAUGA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
JAMESESVA1_2016-06-01,JAMESESVA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
HINTLORNC1_2016-06-01,HINTLORNC1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
BOUDLYNMA1_2016-06-01,BOUDLYNMA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
DESIELAGA1_2016-06-01,DESIELAGA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
HOGAMELGA1_2016-06-01,HOGAMELGA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
PRITANGGA1_2016-06-01,PRITANGGA1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
LOFLKATNC1_2016-06-01,LOFLKATNC1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-01,SIMPEDWNC1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
TATEJUAMD1_2016-06-01,TATEJUAMD1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
SALITYLNC1_2016-06-01,SALITYLNC1,NA,nn,2016-06-01,NA,NA,NA,NA,NA
JAMESESVA1_2016-06-02,JAMESESVA1,NA,nn,2016-06-02,"ERF,JLM,KPK,AEH",4,Y,12.9,NA
MCCODINNC1_2016-06-02,MCCODINNC1,NA,nn,2016-06-02,AJB,4,Y,16.0,NA
KRENMARGA1_2016-06-02,KRENMARGA1,NA,nn,2016-06-02,JLD,4,Y,6.0,NA
THERLARMA1_2016-06-02,THERLARMA1,NA,nn,2016-06-02,TMB,4,N,7.7,Larry fully participated in all aspects of visit; friend/ birder Steve also visited. Perfect weather.
LAMMLAUFL1_2016-06-02,LAMMLAUFL1,NA,nn,2016-06-02,ZZ,2,Y,0.0,NA
LAMMLAUFL1_2016-06-02,LAMMLAUFL1,NA,nn,2016-06-02,ZZ,2,N,0.0,NA
KANEEVANC1_2016-06-02,KANEEVANC1,NA,nn,2016-06-02,"KFJ,JIC",3,Y,10.5,NA
BENNBILMA1_2016-06-02,BENNBILMA1,NA,nn,2016-06-02,"SMB, BB",4,Y,24.7,NA
DWORBARPA1_2016-06-02,DWORBARPA1,NA,nn,2016-06-02,MW,3,Y,18.0,noData
JAMESESVA1_2016-06-02,JAMESESVA1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
KANEEVANC1_2016-06-02,KANEEVANC1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
THERLARMA1_2016-06-02,THERLARMA1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
BENNBILMA1_2016-06-02,BENNBILMA1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
DESIELAGA1_2016-06-02,DESIELAGA1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
KRENMARGA1_2016-06-02,KRENMARGA1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
MCCODINNC1_2016-06-02,MCCODINNC1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
HAHNMARNC1_2016-06-02,HAHNMARNC1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
NEWTROBNC1_2016-06-02,NEWTROBNC1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
JENSKEINC1_2016-06-02,JENSKEINC1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
LAMMLAUFL1_2016-06-02,LAMMLAUFL1,NA,nn,2016-06-02,NA,NA,NA,NA,NA
BARBJERMD1_2016-06-03,BARBJERMD1,NA,nn,2016-06-03,"JLM,KPK",4,Y,220.0,NA
JOHNMIKNC1_2016-06-03,JOHNMIKNC1,NA,nn,2016-06-03,AJB,4,Y,17.0,NA
DESIELAGA1_2016-06-03,DESIELAGA1,NA,nn,2016-06-03,JLD,4,Y,7.5,NA
SINIKRIMA1_2016-06-03,SINIKRIMA1,NA,nn,2016-06-03,TMB,2,Y,8.25,Kristine was somewhat interested in seeing birds but didn't hang around for any banding; liked showing us nests though.
KELLSETMA1_2016-06-03,KELLSETMA1,NA,nn,2016-06-03,NA,3,Y,32.5,NA
HAWNJANVA1_2016-06-03,HAWNJANVA1,NA,nn,2016-06-03,ERF,0,Y,0.0,NA
DESIELAGA1_2016-06-03,DESIELAGA1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
HAWNJANVA1_2016-06-03,HAWNJANVA1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
SINIKRIMA1_2016-06-03,SINIKRIMA1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
KELLSETMA1_2016-06-03,KELLSETMA1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
BARBJERMD1_2016-06-03,BARBJERMD1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
NEWTROBNC1_2016-06-03,NEWTROBNC1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-03,SIMPEDWNC1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
JOHNMIKNC1_2016-06-03,JOHNMIKNC1,NA,nn,2016-06-03,NA,NA,NA,NA,NA
GALLTERMD1_2016-06-04,GALLTERMD1,NA,nn,2016-06-04,JLM,3,Y,170.0,NA
DAVIALIVA1_2016-06-04,DAVIALIVA1,NA,nn,2016-06-04,KPK,2,Y,10.1,Resight was done by ERF on 5/31/2016
ROSEJOSMA1_2016-06-04,ROSEJOSMA1,NA,nn,2016-06-04,TMB,4,Y,6.17,"Probable GRCA nest in lilac next to driveway; kids interested at first, then lost interest. Neighbour stayed ~45 minutes, interested and somewhat knowledgeable. Unbanded EAPH observed feeding fledgling BHCO in 200 m radius of property."
GOWAGEOFL1_2016-06-04,GOWAGEOFL1,NA,nn,2016-06-04,ZZ,2,N,0.0,Participant said he has not seen any banded birds since the fall.
KESTSABDC1_2016-06-04,KESTSABDC1,NA,nn,2016-06-04,"ERF, DLN",4,Y,18.0,"Tried 1 set of new poles, different design, which didn't work so well. After poles fell over, took down this net early."
KESTSABDC1_2016-06-04,KESTSABDC1,NA,nn,2016-06-04,ERF,4,Y,18.0,"Tried 1 set of new poles, different design, which didn't work so well. After poles fell over, took down this net early."
KEATELINC1_2016-06-04,KEATELINC1,NA,nn,2016-06-04,AJB,4,Y,12.0,NA
CRAIJOSNC1_2016-06-04,CRAIJOSNC1,NA,nn,2016-06-04,ELB,4,Y,11.0,NA
BOYLCOLMA1_2016-06-04,BOYLCOLMA1,NA,nn,2016-06-04,SMB,4,Y,25.3,NA
BAERMIKPA1_2016-06-04,BAERMIKPA1,NA,nn,2016-06-04,MW,4,Y,18.0,noData
GALVLIBPA1_2016-06-04,GALVLIBPA1,NA,nn,2016-06-04,BR,4,Y,22.0,noData
KESTSABDC1_2016-06-04,KESTSABDC1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
ROSEJOSMA1_2016-06-04,ROSEJOSMA1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
BOYLCOLMA1_2016-06-04,BOYLCOLMA1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
GALLTERMD1_2016-06-04,GALLTERMD1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
CARTJOYGA1_2016-06-04,CARTJOYGA1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
KEATELINC1_2016-06-04,KEATELINC1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-04,SIMPEDWNC1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
CRAIJOSNC1_2016-06-04,CRAIJOSNC1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
ROBIRONFL1_2016-06-04,ROBIRONFL1,NA,nn,2016-06-04,NA,NA,NA,NA,NA
COMAPATPA1_2016-06-05,COMAPATPA1,NA,nn,2016-06-05,BR,4,Y,22.0,noData
DICKSUSPA1_2016-06-05,DICKSUSPA1,NA,nn,2016-06-05,MW,3,Y,18.0,noData
WALTANNNC1_2016-06-05,WALTANNNC1,NA,nn,2016-06-05,NA,NA,NA,NA,NA
BEARKARNC1_2016-06-05,BEARKARNC1,NA,nn,2016-06-05,NA,NA,NA,NA,NA
BRENTESDC1_2016-06-06,BRENTESDC1,NA,nn,2016-06-06,"KPK,ERF,JLM,AEH",3,Y,16.2,NA
STEMMSMA1_2016-06-06,STEMMSMA1,NA,nn,2016-06-06,"SBL, TMB, SMB",4,N,12.0,NA
CORBAMYNC1_2016-06-06,CORBAMYNC1,NA,nn,2016-06-06,"JIC,KFJ.CG",3,Y,10.5,NA
CORBAMYNC1_2016-06-06,CORBAMYNC1,NA,nn,2016-06-06,"JIC,KFJ,CG",3,Y,10.5,NA
STEMMSMA1_2016-06-06,STEMMSMA1,NA,nn,2016-06-06,"SBL, SMB, TMB",4,Y,12.0,NA
CORBAMYNC1_2016-06-06,CORBAMYNC1,NA,nn,2016-06-06,NA,NA,NA,NA,NA
STEMMSMA1_2016-06-06,STEMMSMA1,NA,nn,2016-06-06,NA,NA,NA,NA,NA
HAHNMARNC1_2016-06-06,HAHNMARNC1,NA,nn,2016-06-06,NA,NA,NA,NA,NA
MURRSANGA1_2016-06-06,MURRSANGA1,NA,nn,2016-06-06,NA,NA,NA,NA,NA
WILLTERMD1_2016-06-07,WILLTERMD1,NA,nn,2016-06-07,JLM,4,Y,9.5,NA
PADORAMVA1_2016-06-07,PADORAMVA1,NA,nn,2016-06-07,KPK,4,Y,15.3,NA
JENKANGGA2_2016-06-07,JENKANGGA2,NA,nn,2016-06-07,JLD,4,Y,8.0,"No resight walk - new site, no previously banded birds."
RICHALMA1_2016-06-07,RICHALMA1,NA,nn,2016-06-07,"TMB, RSG",2,Y,12.8,NA
MOSELYNNC1_2016-06-07,MOSELYNNC1,NA,nn,2016-06-07,AJB,4,Y,18.0,NA
GOROCARDC1_2016-06-07,GOROCARDC1,NA,nn,2016-06-07,"ERF, AEH",4,Y,16.3,A GRCA from the MANNJANDC1 site was resighted just outside the 200m radius for Gorove; a banded SOSP was resighted in the same area yet to have its origin pinpointed.
GOROCARDC1_2016-06-07,GOROCARDC1,NA,nn,2016-06-07,"ERF, AEH",4,Y,16.3,NA
BAKENANMA1_2016-06-07,BAKENANMA1,NA,nn,2016-06-07,SMB,4,Y,21.5,NA
SPEAMARNC2_2016-06-07,SPEAMARNC2,NA,nn,2016-06-07,ELB,4,Y,11.3,Nets in direct sunlight the entire time. No real vegetation to speak of to add shade. A well-kept feeder was the only reason we netted anything today. (Resight effort conducted on a different date)
WISSDAMPA1_2016-06-07,WISSDAMPA1,NA,nn,2016-06-07,MW,0,Y,18.0,noData
WILLTERMD1_2016-06-07,WILLTERMD1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
GOROCARDC1_2016-06-07,GOROCARDC1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
MANNJANDC1_2016-06-07,MANNJANDC1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
BAKENANMA1_2016-06-07,BAKENANMA1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
RICHALMA1_2016-06-07,RICHALMA1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
JENKANGGA2_2016-06-07,JENKANGGA2,NA,nn,2016-06-07,NA,NA,NA,NA,NA
PADORAMVA1_2016-06-07,PADORAMVA1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
BALASUCMD1_2016-06-07,BALASUCMD1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
OWENEDDNC1_2016-06-07,OWENEDDNC1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
MOSELYNNC1_2016-06-07,MOSELYNNC1,NA,nn,2016-06-07,NA,NA,NA,NA,NA
SPEAMARNC2_2016-06-07,SPEAMARNC2,NA,nn,2016-06-07,NA,NA,NA,NA,NA
PATTPARMD1_2016-06-08,PATTPARMD1,NA,nn,2016-06-08,"ERF,JLM,KPK",0,Y,10.8,Multiple schools
ROBISCOFL1_2016-06-08,ROBISCOFL1,NA,nn,2016-06-08,ZZ,4,Y,0.0,Spent most resighting time at very active feeder.
ROBISCOFL1_2016-06-08,ROBISCOFL1,NA,nn,2016-06-08,ZZ,4,N,0.0,Spent most resighting time at very active feeder.
MILLKARFL1_2016-06-08,MILLKARFL1,NA,nn,2016-06-08,ZZ,0,N,0.0,neighborhood only
JONEHARFL1_2016-06-08,JONEHARFL1,NA,nn,2016-06-08,ZZ,0,N,0.0,NA
BROANANNC1_2016-06-08,BROANANNC1,NA,nn,2016-06-08,AJB,3,Y,18.0,"Homeowner is 83. She has a genuine interest in the banding and nest locations once found, and has reported resightings. However, she isn't able to be outside the entire visit."
HOYTHARGA1_2016-06-08,HOYTHARGA1,NA,nn,2016-06-08,JLD,3,Y,7.5,Did not complete resight walk as no birds previously banded at site.
MEADRUTNC1_2016-06-08,MEADRUTNC1,NA,nn,2016-06-08,"KFJ,JIC,CG",4,Y,13.5,NA
LABOPEGMA1_2016-06-08,LABOPEGMA1,NA,nn,2016-06-08,SMB,3,Y,24.0,NA
TALEKELGA1_2016-06-08,TALEKELGA1,NA,nn,2016-06-08,BNT,1,Y,6.5,small backyard with all tall trees; feeder is up high on deck
REIDLOLMA1_2016-06-08,REIDLOLMA1,NA,nn,2016-06-08,TMB,4,Y,13.3,"Breeze picked up, so nets billowed a bit. Resighted in light rain. Robin nest found Eastern Ave on porch rafter. Adult AMRO with fledgling seen in REIDLOLMA1 yard."
MADJDAVPA1_2016-06-08,MADJDAVPA1,NA,nn,2016-06-08,MW,0,Y,15.0,noData
HOYTHARGA1_2016-06-08,HOYTHARGA1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
MEADRUTNC1_2016-06-08,MEADRUTNC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
LABOPEGMA1_2016-06-08,LABOPEGMA1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
KARALIZNC1_2016-06-08,KARALIZNC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
REIDLOLMA1_2016-06-08,REIDLOLMA1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
TALEKELGA1_2016-06-08,TALEKELGA1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
BROANANNC1_2016-06-08,BROANANNC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
JENSKEINC1_2016-06-08,JENSKEINC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-06-08,KRIVMAUGA1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-08,SIMPEDWNC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
SALITYLNC1_2016-06-08,SALITYLNC1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
MILLKARFL1_2016-06-08,MILLKARFL1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
ROBISCOFL1_2016-06-08,ROBISCOFL1,NA,nn,2016-06-08,NA,NA,NA,NA,NA
SILLSCOMD1_2016-06-08,SILLSCOMD1,NA,grcaMigration,2016-06-08,NA,NA,Y,NA,NA
PATTPARMD1_2016-06-09,PATTPARMD1,NA,nn,2016-06-09,"ERF,JLM,KPK",3,Y,12.8,NA
PELLVOLMA1_2016-06-09,PELLVOLMA1,NA,nn,2016-06-09,TMB,4,N,9.9,"Max was involved from Time 0 until the end, even with only catching one bird. Possible AMRO nest, empty, but fledgling AMRO seen within ~3m of it"
CAMPPAUFL1_2016-06-09,CAMPPAUFL1,NA,nn,2016-06-09,ZZ,0,N,0.0,neighborhood only
WELLBREFL1_2016-06-09,WELLBREFL1,NA,nn,2016-06-09,ZZ,0,N,0.0,Neighborhood only
WOUKKARNC1_2016-06-09,WOUKKARNC1,NA,nn,2016-06-09,AJB,4,N,20.0,NA
CALVCARMA1_2016-06-09,CALVCARMA1,NA,nn,2016-06-09,SMB,4,Y,20.0,NA
CAMPPAUFL1_2016-06-09,CAMPPAUFL1,NA,nn,2016-06-09,ZZ,0,N,0.0,Neighborhood Only
THOMMARPA1_2016-06-09,THOMMARPA1,NA,nn,2016-06-09,MW,4,Y,17.0,noData
CALVCARMA1_2016-06-09,CALVCARMA1,NA,nn,2016-06-09,NA,NA,NA,NA,NA
WOUKKARNC1_2016-06-09,WOUKKARNC1,NA,nn,2016-06-09,NA,NA,NA,NA,NA
PELLVOLMA1_2016-06-09,PELLVOLMA1,NA,nn,2016-06-09,NA,NA,NA,NA,NA
KEATELINC1_2016-06-09,KEATELINC1,NA,nn,2016-06-09,NA,NA,NA,NA,NA
REITBOBMD1_2016-06-10,REITBOBMD1,NA,nn,2016-06-10,test,0,Y,0.0,NA
EGGELESVA1_2016-06-10,EGGELESVA1,NA,nn,2016-06-10,JLM,1,Y,15.0,NA
SCHIMARMD1_2016-06-10,SCHIMARMD1,NA,nn,2016-06-10,"KPK, AEH",3,Y,16.2,NA
RYBAELAMA1_2016-06-10,RYBAELAMA1,NA,nn,2016-06-10,TMB,4,Y,9.2,NA
RUDDLINNC1_2016-06-10,RUDDLINNC1,NA,nn,2016-06-10,"KFJ,JIC,CG,LAI",4,Y,14.0,NA
PAPPLISGA1_2016-06-10,PAPPLISGA1,NA,nn,2016-06-10,BNT,4,Y,5.6,NA
DAYLAUFL1_2016-06-10,DAYLAUFL1,NA,nn,2016-06-10,ZZ,0,N,0.0,Neighborhood Only
PFEIJOHFL1_2016-06-10,PFEIJOHFL1,NA,nn,2016-06-10,ZZ,0,N,0.0,Neighborhood Only
DELUBILMA1_2016-06-10,DELUBILMA1,NA,nn,2016-06-10,SMB,4,Y,26.2,NA
PAPPLISGA1_2016-06-10,PAPPLISGA1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
EGGELESVA1_2016-06-10,EGGELESVA1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
SCHIMARMD1_2016-06-10,SCHIMARMD1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
RYBAELAMA1_2016-06-10,RYBAELAMA1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
DELUBILMA1_2016-06-10,DELUBILMA1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
RUDDLINNC1_2016-06-10,RUDDLINNC1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-10,SIMPEDWNC1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
LAFOMELVA1_2016-06-10,LAFOMELVA1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
ROBIRONFL1_2016-06-10,ROBIRONFL1,NA,nn,2016-06-10,NA,NA,NA,NA,NA
JAKUJULMA1_2016-06-11,JAKUJULMA1,NA,nn,2016-06-11,SMB,4,Y,16.0,"steady, heavy rain began right around 11 and had not stopped by 12:15; no resight effort but two recaptured GRCA (out of six birds banded last year)"
MANDMARNC1_2016-06-11,MANDMARNC1,NA,nn,2016-06-11,AJB,4,Y,14.0,NA
LAMBAMYMD1_2016-06-11,LAMBAMYMD1,NA,nn,2016-06-11,JLM,4,Y,9.0,NA
JACOMERMD1_2016-06-11,JACOMERMD1,NA,nn,2016-06-11,KPK,2,Y,14.1,NA
MURPMICGA1_2016-06-11,MURPMICGA1,NA,nn,2016-06-11,JLD,4,Y,7.5,NA
ALCOKENGA1_2016-06-11,ALCOKENGA1,NA,nn,2016-06-11,BNT,3,Y,8.5,birds were just not active for some reason; participant even noticed
LUISJONFL1_2016-06-11,LUISJONFL1,NA,nn,2016-06-11,ZZ,0,N,0.0,Neighborhood Only
MALTELIMA1_2016-06-11,MALTELIMA1,NA,nn,2016-06-11,TMB,4,Y,13.7,NA
WHITLIZFL1_2016-06-11,WHITLIZFL1,NA,nn,2016-06-11,ZZ,0,N,0.0,"neighborhood only, saw a banded bird which was originally banded at MILLKARFL1 (entered under that site)"
BACHMARNC1_2016-06-11,BACHMARNC1,NA,nn,2016-06-11,"ELB, LM",4,Y,10.5,NA
LEEJOEPA1_2016-06-11,LEEJOEPA1,NA,nn,2016-06-11,"BJR, MJL",4,Y,22.0,noData
MURPMICGA1_2016-06-11,MURPMICGA1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
ALCOKENGA1_2016-06-11,ALCOKENGA1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
VERSBETMD2_2016-06-11,VERSBETMD2,NA,nn,2016-06-11,NA,NA,NA,NA,NA
LAMBAMYMD1_2016-06-11,LAMBAMYMD1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
JACOMERMD1_2016-06-11,JACOMERMD1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
JAKUJULMA1_2016-06-11,JAKUJULMA1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
MALTELIMA1_2016-06-11,MALTELIMA1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
BACHMARNC1_2016-06-11,BACHMARNC1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
MANDMARNC1_2016-06-11,MANDMARNC1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-06-11,SIMPEDWNC1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
MILLKARFL1_2016-06-11,MILLKARFL1,NA,nn,2016-06-11,NA,NA,NA,NA,NA
MATUKEVMA1_2016-06-12,MATUKEVMA1,NA,nn,2016-06-12,TMB,2,Y,13.8,"Noisy gun range nearby; wind picked up significantly; BCCH nest fledglings in pin, feather tracts, prob 5-8d old; likely GRCA nest in corner of yard by cement patio"
KOWAELIFL1_2016-06-12,KOWAELIFL1,NA,nn,2016-06-12,ZZ,0,N,0.0,"Neighborhood Only, great park/pond area near the front of the neighborhood.  A lot of birds but none banded."
